game_date,home_team,away_team,model_prob_home,moneyline_home,moneyline_away,has_edge,bet_side,bet_edge_pct,bet_odds,kelly_frac,expected_value,home_won,result_correct,pnl_per_unit,Bet Size,Bet Results,10000
20/12/2025,SAC,POR,0.3982,300,-426,TRUE,SAC,16.23,300,3,0.5927,0,0,-1,100,0,10348
20/12/2025,NOP,IND,0.4195,-200,154,TRUE,IND,20.92,154,3,0.4745,1,0,-1,100,0,10248
20/12/2025,TOR,BOS,0.514,-188,145,FALSE,,,,0,,0,,,0,0,10248
20/12/2025,LAC,LAL,0.3024,-145,114,FALSE,,,,0,,1,,,0,0,10248
20/12/2025,MEM,WAS,0.8397,-813,500,FALSE,,,,0,,0,,,0,0,10248
20/12/2025,GSW,PHX,0.6008,-188,145,FALSE,,,,0,,1,,,0,0,10248
21/12/2025,SAC,HOU,0.2366,350,-521,FALSE,,,,0,,1,,,0,0,10248
21/12/2025,WAS,SAS,0.1761,550,-917,FALSE,,,,0,,0,,,0,0,10248
21/12/2025,ATL,CHI,0.5731,-110,-120,FALSE,,,,0,,0,,,0,0,10248
21/12/2025,BKN,TOR,0.4705,145,-188,FALSE,,,,0,,1,,,0,0,10248
21/12/2025,NYK,MIA,0.7783,-210,160,FALSE,,,,0,,1,,,0,0,10248
21/12/2025,MIN,MIL,0.7551,-298,220,FALSE,,,,0,,1,,,0,0,10248
22/12/2025,BOS,IND,0.8066,-345,250,FALSE,,,,0,,1,,,0,0,10248
22/12/2025,OKC,MEM,0.8562,-752,470,FALSE,,,,0,,1,,,0,0,10248
22/12/2025,CLE,CHA,0.6818,-410,290,FALSE,,,,0,,1,,,0,0,10248
22/12/2025,NOP,DAL,0.4002,-195,150,TRUE,DAL,22.28,150,3,0.4996,1,0,-1,100,0,10148
22/12/2025,DEN,UTA,0.8043,-3448,1400,FALSE,,,,0,,1,,,0,0,10148
22/12/2025,POR,DET,0.2983,230,-315,FALSE,,,,0,,0,,,0,0,10148
22/12/2025,GSW,ORL,0.5503,-175,135,FALSE,,,,0,,1,,,0,0,10148
23/12/2025,MIN,NYK,0.5168,-298,220,TRUE,NYK,18.87,220,3,0.5461,1,0,-1,100,0,10048
23/12/2025,SAC,DET,0.208,330,-426,FALSE,,,,0,,0,,,0,0,10048
23/12/2025,SAS,OKC,0.4594,165,-215,FALSE,,,,0,,1,,,0,0,10048
23/12/2025,MIA,TOR,0.5393,-218,180,FALSE,,,,0,,0,,,0,0,10048
23/12/2025,CLE,NOP,0.6496,-426,330,FALSE,,,,0,,1,,,0,0,10048
23/12/2025,ATL,CHI,0.5607,-154,120,FALSE,,,,0,,0,,,0,0,10048
23/12/2025,DAL,DEN,0.3752,-120,-110,FALSE,,,,0,,1,,,0,0,10048
23/12/2025,CHA,WAS,0.6193,-298,220,FALSE,,,,0,,1,,,0,0,10048
23/12/2025,POR,ORL,0.4915,100,-120,FALSE,,,,0,,0,,,0,0,10048
23/12/2025,UTA,MEM,0.4117,185,-245,FALSE,,,,0,,0,,,0,0,10048
23/12/2025,IND,MIL,0.4487,-108,-112,FALSE,,,,0,,0,,,0,0,10048
23/12/2025,LAC,HOU,0.4102,210,-280,FALSE,,,,0,,1,,,0,0,10048
23/12/2025,PHX,LAL,0.502,-154,120,FALSE,,,,0,,1,,,0,0,10048
23/12/2025,PHI,BKN,0.627,-500,340,TRUE,BKN,15.87,340,3,0.6413,0,1,3.4,100,440,10388
25/12/2025,GSW,DAL,0.7111,-500,340,FALSE,,,,0,,1,,,0,0,10388
25/12/2025,DEN,MIN,0.612,-110,-120,FALSE,,,,0,,1,,,0,0,10388
25/12/2025,NYK,CLE,0.6374,124,-160,FALSE,,,,0,,1,,,0,0,10388
25/12/2025,LAL,HOU,0.478,195,-260,TRUE,LAL,15.86,195,3,0.4102,0,0,-1,100,0,10288
25/12/2025,OKC,SAS,0.659,-559,370,FALSE,,,,0,,0,,,0,0,10288
26/12/2025,MEM,MIL,0.6026,-160,124,FALSE,,,,0,,1,,,0,0,10288
26/12/2025,CHI,PHI,0.5043,160,-210,FALSE,,,,0,,1,,,0,0,10288
26/12/2025,WAS,TOR,0.2824,250,-345,FALSE,,,,0,,1,,,0,0,10288
26/12/2025,ORL,CHA,0.767,-160,124,FALSE,,,,0,,0,,,0,0,10288
26/12/2025,ATL,MIA,0.5286,-140,110,FALSE,,,,0,,0,,,0,0,10288
26/12/2025,NOP,PHX,0.4668,154,-200,FALSE,,,,0,,0,,,0,0,10288
26/12/2025,IND,BOS,0.279,150,-195,FALSE,,,,0,,0,,,0,0,10288
26/12/2025,POR,LAC,0.4913,-160,124,FALSE,,,,0,,0,,,0,0,10288
26/12/2025,UTA,DET,0.2746,230,-315,FALSE,,,,0,,1,,,0,0,10288
27/12/2025,ATL,NYK,0.456,124,-166,FALSE,,,,0,,0,,,0,0,10288
27/12/2025,ORL,DEN,0.403,-110,-120,FALSE,,,,0,,1,,,0,0,10288
27/12/2025,SAS,UTA,0.8312,-813,500,FALSE,,,,0,,0,,,0,0,10288
27/12/2025,MIN,BKN,0.8039,-752,470,FALSE,,,,0,,0,,,0,0,10288
27/12/2025,NOP,PHX,0.4728,170,-180,FALSE,,,,0,,0,,,0,0,10288
27/12/2025,HOU,CLE,0.5708,-135,105,FALSE,,,,0,,1,,,0,0,10288
27/12/2025,CHI,MIL,0.5528,-160,124,FALSE,,,,0,,0,,,0,0,10288
27/12/2025,SAC,DAL,0.4225,-105,-125,FALSE,,,,0,,1,,,0,0,10288
27/12/2025,MIA,IND,0.6461,-260,195,FALSE,,,,0,,1,,,0,0,10288
28/12/2025,POR,BOS,0.2873,280,-395,FALSE,,,,0,,1,,,0,0,10288
28/12/2025,TOR,GSW,0.4894,185,-245,TRUE,TOR,15.87,185,3,0.3947,1,1,1.85,100,285,10473
28/12/2025,OKC,PHI,0.8435,-2500,1100,FALSE,,,,0,,1,,,0,0,10473
28/12/2025,WAS,MEM,0.2695,210,-280,FALSE,,,,0,,1,,,0,0,10473
28/12/2025,LAL,SAC,0.6067,-719,450,TRUE,SAC,22.18,450,3,1.1633,1,0,-1,100,0,10373
28/12/2025,LAC,DET,0.414,-140,110,FALSE,,,,0,,1,,,0,0,10373
29/12/2025,CHA,MIL,0.4682,145,-188,FALSE,,,,0,,0,,,0,0,10373
29/12/2025,SAS,CLE,0.7078,100,-130,FALSE,,,,0,,0,,,0,0,10373
29/12/2025,MIA,DEN,0.3538,-125,-105,FALSE,,,,0,,1,,,0,0,10373
29/12/2025,OKC,ATL,0.9202,-1449,750,FALSE,,,,0,,1,,,0,0,10373
29/12/2025,BKN,GSW,0.3728,-110,-120,FALSE,,,,0,,0,,,0,0,10373
29/12/2025,NOP,NYK,0.3539,290,-410,FALSE,,,,0,,0,,,0,0,10373
29/12/2025,TOR,ORL,0.4927,190,-250,TRUE,TOR,16.71,190,3,0.4288,1,1,1.9,100,290,10563
29/12/2025,HOU,IND,0.9114,-1587,800,FALSE,,,,0,,1,,,0,0,10563
29/12/2025,WAS,PHX,0.2945,420,-658,FALSE,,,,0,,0,,,0,0,10563
29/12/2025,POR,DAL,0.4727,-120,-110,FALSE,,,,0,,1,,,0,0,10563
29/12/2025,CHI,MIN,0.4547,170,-220,FALSE,,,,0,,0,,,0,0,10563
30/12/2025,LAC,SAC,0.7574,-541,360,FALSE,,,,0,,1,,,0,0,10563
30/12/2025,LAL,DET,0.4066,120,-154,FALSE,,,,0,,0,,,0,0,10563
30/12/2025,UTA,BOS,0.2871,150,-195,FALSE,,,,0,,0,,,0,0,10563
30/12/2025,MEM,PHI,0.7541,-188,145,FALSE,,,,0,,0,,,0,0,10563
31/12/2025,MIL,WAS,0.6969,-1587,800,TRUE,WAS,19.74,800,3,1.7276,0,1,8,100,900,11363
31/12/2025,ATL,MIN,0.4552,120,-154,FALSE,,,,0,,1,,,0,0,11363
31/12/2025,CLE,PHX,0.5561,-521,350,TRUE,PHX,23.45,350,3,0.9975,1,0,-1,100,0,11263
31/12/2025,SAS,NYK,0.5333,-145,114,FALSE,,,,0,,1,,,0,0,11263
31/12/2025,CHI,NOP,0.6035,-260,195,FALSE,,,,0,,1,,,0,0,11263
31/12/2025,TOR,DEN,0.4186,-238,180,TRUE,DEN,24.49,180,3,0.6279,0,1,1.8,100,280,11443
31/12/2025,CHA,GSW,0.3208,240,-330,FALSE,,,,0,,0,,,0,0,11443
31/12/2025,IND,ORL,0.2881,230,-315,FALSE,,,,0,,0,,,0,0,11443
31/12/2025,OKC,POR,0.8766,-3448,1400,FALSE,,,,0,,1,,,0,0,11443
01/01/2026,LAC,UTA,0.6532,-4762,1600,FALSE,,,,0,,1,,,0,0,11443
01/01/2026,DAL,PHI,0.4816,-120,-110,FALSE,,,,0,,0,,,0,0,11443
01/01/2026,BKN,HOU,0.3534,1200,-2778,FALSE,,,,0,,0,,,0,0,11443
01/01/2026,SAC,BOS,0.1844,250,-345,FALSE,,,,0,,0,,,0,0,11443
01/01/2026,DET,MIA,0.679,-180,140,FALSE,,,,0,,0,,,0,0,11443
02/01/2026,PHX,SAC,0.79,-952,575,FALSE,,,,0,,1,,,0,0,11443
02/01/2026,LAL,MEM,0.5412,-360,260,TRUE,MEM,19.69,260,3,0.6518,1,0,-1,100,0,11343
02/01/2026,WAS,BKN,0.5154,-195,150,FALSE,,,,0,,1,,,0,0,11343
02/01/2026,NOP,POR,0.5184,130,-166,FALSE,,,,0,,0,,,0,0,11343
02/01/2026,GSW,OKC,0.4147,1000,-2083,FALSE,,,,0,,0,,,0,0,11343
02/01/2026,NYK,ATL,0.7054,-238,180,FALSE,,,,0,,0,,,0,0,11343
02/01/2026,IND,SAS,0.3113,-115,-115,FALSE,,,,0,,0,,,0,0,11343
02/01/2026,MIL,CHA,0.629,-210,160,FALSE,,,,0,,1,,,0,0,11343
02/01/2026,CHI,ORL,0.5037,310,-444,TRUE,CHI,27.36,310,3,1.0652,1,1,3.1,100,410,11653
02/01/2026,CLE,DEN,0.5215,-847,520,FALSE,,,,0,,1,,,0,0,11653
03/01/2026,LAC,BOS,0.4588,140,-180,FALSE,,,,0,,0,,,0,0,11653
03/01/2026,CHI,CHA,0.641,-135,105,FALSE,,,,0,,0,,,0,0,11653
03/01/2026,TOR,ATL,0.5609,-175,135,FALSE,,,,0,,1,,,0,0,11653
03/01/2026,DAL,HOU,0.3897,300,-426,TRUE,DAL,15.38,300,3,0.5586,1,1,3,100,400,11953
03/01/2026,GSW,UTA,0.6337,-410,290,FALSE,,,,0,,1,,,0,0,11953
03/01/2026,NYK,PHI,0.6375,-166,130,FALSE,,,,0,,0,,,0,0,11953
03/01/2026,SAS,POR,0.81,-188,145,FALSE,,,,0,,0,,,0,0,11953
03/01/2026,MIA,MIN,0.5569,200,-270,TRUE,MIA,24.34,200,3,0.6708,0,0,-1,100,0,11853
04/01/2026,LAL,MEM,0.536,-160,124,FALSE,,,,0,,1,,,0,0,11853
04/01/2026,BKN,DEN,0.319,-135,105,FALSE,,,,0,,1,,,0,0,11853
04/01/2026,WAS,MIN,0.4204,350,-521,TRUE,WAS,21.1,350,3,0.892,0,0,-1,100,0,11753
04/01/2026,ORL,IND,0.7666,-210,160,FALSE,,,,0,,1,,,0,0,11753
04/01/2026,CLE,DET,0.517,-175,135,FALSE,,,,0,,0,,,0,0,11753
04/01/2026,PHX,OKC,0.2922,420,-658,FALSE,,,,0,,1,,,0,0,11753
04/01/2026,SAC,MIL,0.3171,154,-200,FALSE,,,,0,,0,,,0,0,11753
04/01/2026,MIA,NOP,0.7898,-270,200,FALSE,,,,0,,1,,,0,0,11753
05/01/2026,HOU,PHX,0.7568,-305,245,FALSE,,,,0,,1,,,0,0,11753
05/01/2026,OKC,CHA,0.807,-1053,675,FALSE,,,,0,,0,,,0,0,11753
05/01/2026,LAC,GSW,0.5065,136,-162,FALSE,,,,0,,1,,,0,0,11753
05/01/2026,DET,NYK,0.6537,105,-125,FALSE,,,,0,,1,,,0,0,11753
05/01/2026,PHI,DEN,0.4762,-847,575,FALSE,,,,0,,0,,,0,0,11753
05/01/2026,BOS,CHI,0.7776,-455,350,FALSE,,,,0,,1,,,0,0,11753
05/01/2026,POR,UTA,0.5502,-230,190,FALSE,,,,0,,1,,,0,0,11753
05/01/2026,TOR,ATL,0.5325,-135,114,FALSE,,,,0,,1,,,0,0,11753
06/01/2026,IND,CLE,0.2733,200,-245,FALSE,,,,0,,0,,,0,0,11753
06/01/2026,MIN,MIA,0.6546,-205,170,FALSE,,,,0,,1,,,0,0,11753
06/01/2026,SAC,DAL,0.2948,160,-192,FALSE,,,,0,,0,,,0,0,11753
06/01/2026,MEM,SAS,0.4852,200,-245,TRUE,MEM,16.58,200,3,0.4556,1,1,2,100,300,11953
06/01/2026,NOP,LAL,0.3921,185,-225,FALSE,,,,0,,0,,,0,0,11953
06/01/2026,WAS,ORL,0.2936,235,-290,FALSE,,,,0,,1,,,0,0,11953
07/01/2026,PHI,WAS,0.7808,-847,575,FALSE,,,,0,,1,,,0,0,11953
07/01/2026,BKN,ORL,0.4637,105,-125,FALSE,,,,0,,0,,,0,0,11953
07/01/2026,POR,HOU,0.4342,220,-270,FALSE,,,,0,,1,,,0,0,11953
07/01/2026,BOS,DEN,0.627,-375,295,FALSE,,,,0,,0,,,0,0,11953
07/01/2026,GSW,MIL,0.725,-258,210,FALSE,,,,0,,1,,,0,0,11953
07/01/2026,NYK,LAC,0.5343,-205,170,FALSE,,,,0,,1,,,0,0,11953
07/01/2026,DET,CHI,0.7831,-325,260,FALSE,,,,0,,1,,,0,0,11953
07/01/2026,MEM,PHX,0.5128,170,-205,TRUE,MEM,15.75,170,3,0.3845,0,0,-1,100,0,11853
07/01/2026,OKC,UTA,0.9342,-1099,700,FALSE,,,,0,,1,,,0,0,11853
07/01/2026,ATL,NOP,0.659,-441,340,FALSE,,,,0,,1,,,0,0,11853
07/01/2026,SAS,LAL,0.6712,-310,250,FALSE,,,,0,,1,,,0,0,11853
07/01/2026,CHA,TOR,0.4902,114,-135,FALSE,,,,0,,0,,,0,0,11853
08/01/2026,CHA,IND,0.5884,-185,154,FALSE,,,,0,,0,,,0,0,11853
08/01/2026,MIN,CLE,0.5906,-148,124,FALSE,,,,0,,1,,,0,0,11853
08/01/2026,UTA,DAL,0.4239,160,-192,FALSE,,,,0,,1,,,0,0,11853
09/01/2026,MEM,OKC,0.4349,180,-218,FALSE,,,,0,,0,,,0,0,11853
09/01/2026,DEN,ATL,0.7274,124,-148,FALSE,,,,0,,0,,,0,0,11853
09/01/2026,GSW,SAC,0.8338,-800,550,FALSE,,,,0,,1,,,0,0,11853
09/01/2026,LAL,MIL,0.5797,-155,130,FALSE,,,,0,,0,,,0,0,11853
09/01/2026,BKN,LAC,0.2575,180,-218,FALSE,,,,0,,0,,,0,0,11853
09/01/2026,POR,HOU,0.3887,210,-258,FALSE,,,,0,,1,,,0,0,11853
09/01/2026,PHX,NYK,0.5337,-102,-118,FALSE,,,,0,,1,,,0,0,11853
09/01/2026,BOS,TOR,0.7908,-360,285,FALSE,,,,0,,1,,,0,0,11853
09/01/2026,ORL,PHI,0.5099,130,-155,FALSE,,,,0,,0,,,0,0,11853
09/01/2026,WAS,NOP,0.5183,124,-148,FALSE,,,,0,,0,,,0,0,11853
10/01/2026,CHI,DAL,0.5475,-175,145,FALSE,,,,0,,1,,,0,0,11853
10/01/2026,DET,LAC,0.6539,-115,-105,FALSE,,,,0,,0,,,0,0,11853
10/01/2026,BOS,SAS,0.5639,-108,-112,FALSE,,,,0,,0,,,0,0,11853
10/01/2026,IND,MIA,0.3206,200,-245,FALSE,,,,0,,1,,,0,0,11853
10/01/2026,UTA,CHA,0.5023,170,-205,FALSE,,,,0,,0,,,0,0,11853
10/01/2026,CLE,MIN,0.5108,-142,120,FALSE,,,,0,,1,,,0,0,11853
11/01/2026,SAC,HOU,0.1131,525,-752,FALSE,,,,0,,1,,,0,0,11853
11/01/2026,POR,NYK,0.4793,180,-218,FALSE,,,,0,,0,,,0,0,11853
11/01/2026,PHX,WAS,0.8386,-901,600,FALSE,,,,0,,1,,,0,0,11853
11/01/2026,TOR,PHI,0.5319,105,-125,FALSE,,,,0,,1,,,0,0,11853
11/01/2026,GSW,ATL,0.7453,-278,225,FALSE,,,,0,,0,,,0,0,11853
11/01/2026,MIN,SAS,0.5876,-142,120,FALSE,,,,0,,1,,,0,0,11853
11/01/2026,DEN,MIL,0.6592,180,-218,FALSE,,,,0,,1,,,0,0,11853
11/01/2026,OKC,MIA,0.8302,-800,550,FALSE,,,,0,,1,,,0,0,11853
11/01/2026,MEM,BKN,0.7395,-265,215,FALSE,,,,0,,1,,,0,0,11853
11/01/2026,ORL,NOP,0.8022,-258,210,FALSE,,,,0,,1,,,0,0,11853
12/01/2026,DAL,BKN,0.5487,-155,130,FALSE,,,,0,,1,,,0,0,11853
12/01/2026,LAC,CHA,0.543,-192,160,FALSE,,,,0,,1,,,0,0,11853
12/01/2026,SAC,LAL,0.2378,285,-360,FALSE,,,,0,,1,,,0,0,11853
12/01/2026,CLE,UTA,0.8402,-575,425,FALSE,,,,0,,0,,,0,0,11853
12/01/2026,TOR,PHI,0.5603,136,-162,FALSE,,,,0,,0,,,0,0,11853
12/01/2026,IND,BOS,0.255,170,-205,FALSE,,,,0,,1,,,0,0,11853
13/01/2026,NOP,DEN,0.3273,114,-135,FALSE,,,,0,,0,,,0,0,11853
13/01/2026,LAL,ATL,0.5263,-125,105,FALSE,,,,0,,1,,,0,0,11853
13/01/2026,GSW,POR,0.6975,-469,360,FALSE,,,,0,,1,,,0,0,11853
13/01/2026,OKC,SAS,0.6552,-310,250,FALSE,,,,0,,1,,,0,0,11853
13/01/2026,MIA,PHX,0.5024,-122,102,FALSE,,,,0,,1,,,0,0,11853
13/01/2026,HOU,CHI,0.6317,-549,410,TRUE,CHI,18.01,410,3,0.8782,1,0,-1,100,0,11753
13/01/2026,MIL,MIN,0.3584,-130,110,FALSE,,,,0,,0,,,0,0,11753
14/01/2026,NOP,BKN,0.4419,-112,-108,FALSE,,,,0,,1,,,0,0,11753
14/01/2026,LAC,WAS,0.8196,-500,380,FALSE,,,,0,,1,,,0,0,11753
14/01/2026,IND,TOR,0.4204,-118,-102,FALSE,,,,0,,0,,,0,0,11753
14/01/2026,PHI,CLE,0.5242,-110,-110,FALSE,,,,0,,0,,,0,0,11753
14/01/2026,CHI,UTA,0.6026,-225,185,FALSE,,,,0,,1,,,0,0,11753
14/01/2026,SAC,NYK,0.2099,350,-455,FALSE,,,,0,,1,,,0,0,11753
14/01/2026,DAL,DEN,0.3834,-115,-105,FALSE,,,,0,,0,,,0,0,11753
15/01/2026,MIA,BOS,0.3555,124,-148,FALSE,,,,0,,0,,,0,0,11753
15/01/2026,HOU,OKC,0.4236,145,-175,FALSE,,,,0,,0,,,0,0,11753
15/01/2026,GSW,NYK,0.7052,-265,215,FALSE,,,,0,,1,,,0,0,11753
15/01/2026,SAS,MIL,0.7201,-238,195,FALSE,,,,0,,1,,,0,0,11753
15/01/2026,DET,PHX,0.8017,-265,215,FALSE,,,,0,,1,,,0,0,11753
15/01/2026,LAL,CHA,0.5479,-162,136,FALSE,,,,0,,0,,,0,0,11753
15/01/2026,DAL,UTA,0.5286,-135,114,FALSE,,,,0,,1,,,0,0,11753
15/01/2026,POR,ATL,0.525,142,-170,FALSE,,,,0,,1,,,0,0,11753
16/01/2026,IND,NOP,0.5251,-185,154,FALSE,,,,0,,1,,,0,0,11753
16/01/2026,SAC,WAS,0.5012,-278,225,TRUE,WAS,20.38,225,3,0.6211,1,0,-1,100,0,11653
16/01/2026,BKN,CHI,0.4417,-115,-105,FALSE,,,,0,,1,,,0,0,11653
16/01/2026,TOR,LAC,0.3698,-135,114,FALSE,,,,0,,0,,,0,0,11653
16/01/2026,HOU,MIN,0.4842,-162,136,FALSE,,,,0,,1,,,0,0,11653
16/01/2026,PHI,CLE,0.5173,-135,114,FALSE,,,,0,,0,,,0,0,11653
17/01/2026,MIA,OKC,0.2356,370,-485,FALSE,,,,0,,1,,,0,0,11653
17/01/2026,NYK,PHX,0.5013,-115,-105,FALSE,,,,0,,0,,,0,0,11653
17/01/2026,GSW,CHA,0.719,-298,240,FALSE,,,,0,,1,,,0,0,11653
17/01/2026,DAL,UTA,0.5485,-155,130,FALSE,,,,0,,1,,,0,0,11653
17/01/2026,ATL,BOS,0.3075,136,-162,FALSE,,,,0,,0,,,0,0,11653
17/01/2026,DEN,WAS,0.8433,-485,370,FALSE,,,,0,,1,,,0,0,11653
17/01/2026,SAS,MIN,0.5624,-198,164,FALSE,,,,0,,1,,,0,0,11653
17/01/2026,POR,LAL,0.5061,-155,130,FALSE,,,,0,,1,,,0,0,11653
17/01/2026,DET,IND,0.8635,-952,625,FALSE,,,,0,,1,,,0,0,11653
18/01/2026,DEN,CHA,0.6821,114,-135,FALSE,,,,0,,0,,,0,0,11653
18/01/2026,HOU,NOP,0.7836,-847,575,FALSE,,,,0,,1,,,0,0,11653
18/01/2026,SAC,POR,0.3274,-102,-118,FALSE,,,,0,,0,,,0,0,11653
18/01/2026,LAL,TOR,0.492,-135,114,FALSE,,,,0,,1,,,0,0,11653
18/01/2026,CHI,BKN,0.6914,-258,210,FALSE,,,,0,,1,,,0,0,11653
19/01/2026,CLE,OKC,0.434,185,-225,FALSE,,,,0,,0,,,0,0,11653
19/01/2026,GSW,MIA,0.674,-205,170,FALSE,,,,0,,1,,,0,0,11653
19/01/2026,ATL,MIL,0.515,-120,100,FALSE,,,,0,,0,,,0,0,11653
19/01/2026,PHI,IND,0.753,-258,210,FALSE,,,,0,,1,,,0,0,11653
19/01/2026,DET,BOS,0.5861,-135,114,FALSE,,,,0,,1,,,0,0,11653
19/01/2026,WAS,LAC,0.2421,210,-258,FALSE,,,,0,,0,,,0,0,11653
19/01/2026,NYK,DAL,0.5905,-549,410,TRUE,DAL,22.13,410,3,1.0885,0,1,4.1,100,510,12063
19/01/2026,SAS,UTA,0.8427,-1000,650,FALSE,,,,0,,1,,,0,0,12063
19/01/2026,BKN,PHX,0.2777,310,-395,FALSE,,,,0,,0,,,0,0,12063
20/01/2026,UTA,MIN,0.2154,470,-649,FALSE,,,,0,,1,,,0,0,12063
20/01/2026,GSW,TOR,0.721,-180,150,FALSE,,,,0,,0,,,0,0,12063
20/01/2026,CHI,LAC,0.4411,-142,120,FALSE,,,,0,,1,,,0,0,12063
20/01/2026,DEN,LAL,0.5492,140,-166,FALSE,,,,0,,0,,,0,0,12063
20/01/2026,PHI,PHX,0.5201,120,-142,FALSE,,,,0,,0,,,0,0,12063
20/01/2026,HOU,SAS,0.5761,-175,145,FALSE,,,,0,,1,,,0,0,12063
20/01/2026,SAC,MIA,0.3277,150,-180,FALSE,,,,0,,0,,,0,0,12063
21/01/2026,NYK,BKN,0.7735,-625,455,FALSE,,,,0,,1,,,0,0,12063
21/01/2026,SAC,TOR,0.343,170,-205,FALSE,,,,0,,0,,,0,0,12063
21/01/2026,MEM,ATL,0.6422,-120,100,FALSE,,,,0,,0,,,0,0,12063
21/01/2026,BOS,IND,0.8435,-469,360,FALSE,,,,0,,1,,,0,0,12063
21/01/2026,NOP,DET,0.169,225,-278,FALSE,,,,0,,0,,,0,0,12063
21/01/2026,MIL,OKC,0.2501,400,-535,FALSE,,,,0,,0,,,0,0,12063
21/01/2026,CHA,CLE,0.486,130,-155,FALSE,,,,0,,0,,,0,0,12063
22/01/2026,UTA,SAS,0.3025,440,-599,FALSE,,,,0,,0,,,0,0,12063
22/01/2026,ORL,CHA,0.5863,-166,140,FALSE,,,,0,,0,,,0,0,12063
22/01/2026,LAC,LAL,0.5411,-142,120,FALSE,,,,0,,1,,,0,0,12063
22/01/2026,POR,MIA,0.548,-155,130,FALSE,,,,0,,1,,,0,0,12063
22/01/2026,MIN,CHI,0.5909,-375,295,TRUE,CHI,16.63,295,3,0.616,0,1,2.95,100,395,12358
22/01/2026,DAL,GSW,0.3392,205,-250,FALSE,,,,0,,1,,,0,0,12358
22/01/2026,PHI,HOU,0.4828,114,-135,FALSE,,,,0,,1,,,0,0,12358
22/01/2026,WAS,DEN,0.2732,205,-250,FALSE,,,,0,,0,,,0,0,12358
23/01/2026,BKN,BOS,0.2402,280,-355,FALSE,,,,0,,0,,,0,0,12358
23/01/2026,MEM,NOP,0.8065,-198,164,FALSE,,,,0,,0,,,0,0,12358
23/01/2026,ATL,PHX,0.4751,124,-148,FALSE,,,,0,,1,,,0,0,12358
23/01/2026,OKC,IND,0.8671,-901,600,FALSE,,,,0,,0,,,0,0,12358
23/01/2026,DET,HOU,0.8122,-175,145,FALSE,,,,0,,0,,,0,0,12358
23/01/2026,POR,TOR,0.5388,142,-170,FALSE,,,,0,,0,,,0,0,12358
23/01/2026,MIL,DEN,0.4303,-325,260,FALSE,,,,0,,0,,,0,0,12358
23/01/2026,CLE,SAC,0.7507,-575,425,FALSE,,,,0,,1,,,0,0,12358
24/01/2026,ORL,CLE,0.5073,-122,102,FALSE,,,,0,,0,,,0,0,12358
24/01/2026,CHI,BOS,0.507,130,-155,FALSE,,,,0,,1,,,0,0,12358
24/01/2026,CHA,WAS,0.7436,-521,390,FALSE,,,,0,,1,,,0,0,12358
24/01/2026,PHI,NYK,0.6603,-105,-115,FALSE,,,,0,,0,,,0,0,12358
24/01/2026,UTA,MIA,0.3661,210,-258,FALSE,,,,0,,0,,,0,0,12358
24/01/2026,DAL,LAL,0.4613,145,-175,FALSE,,,,0,,0,,,0,0,12358
25/01/2026,OKC,TOR,0.6649,-521,390,FALSE,,,,0,,0,,,0,0,12358
25/01/2026,DET,SAC,0.82,-649,470,FALSE,,,,0,,1,,,0,0,12358
25/01/2026,PHX,MIA,0.6841,-180,150,FALSE,,,,0,,0,,,0,0,12358
25/01/2026,SAS,NOP,0.831,-535,400,FALSE,,,,0,,0,,,0,0,12358
25/01/2026,LAC,BKN,0.7922,-469,360,FALSE,,,,0,,1,,,0,0,12358
25/01/2026,MIN,GSW,0.4961,-218,180,TRUE,GSW,16.14,180,3,0.4109,0,1,1.8,100,280,12538
26/01/2026,MIN,GSW,0.5125,-298,240,TRUE,GSW,20.55,240,3,0.6576,1,0,-1,100,0,12438
26/01/2026,ATL,IND,0.5749,-225,185,FALSE,,,,0,,1,,,0,0,12438
26/01/2026,CHI,LAL,0.5424,100,-120,FALSE,,,,0,,0,,,0,0,12438
26/01/2026,BOS,POR,0.7479,-345,275,FALSE,,,,0,,1,,,0,0,12438
26/01/2026,HOU,MEM,0.7298,-521,390,FALSE,,,,0,,1,,,0,0,12438
26/01/2026,CLE,ORL,0.6434,-205,170,FALSE,,,,0,,1,,,0,0,12438
26/01/2026,CHA,PHI,0.542,-122,102,FALSE,,,,0,,1,,,0,0,12438
27/01/2026,OKC,NOP,0.8547,-847,575,FALSE,,,,0,,1,,,0,0,12438
27/01/2026,PHX,BKN,0.8492,-310,250,FALSE,,,,0,,1,,,0,0,12438
27/01/2026,WAS,POR,0.3397,210,-258,FALSE,,,,0,,1,,,0,0,12438
27/01/2026,PHI,MIL,0.6269,-375,295,FALSE,,,,0,,1,,,0,0,12438
27/01/2026,DEN,DET,0.4752,215,-265,TRUE,DEN,17.1,215,3,0.4968,0,0,-1,100,0,12338
27/01/2026,NYK,SAC,0.7767,-800,550,FALSE,,,,0,,1,,,0,0,12338
27/01/2026,UTA,LAC,0.2505,270,-340,FALSE,,,,0,,0,,,0,0,12338
28/01/2026,MEM,CHA,0.5657,114,-135,FALSE,,,,0,,0,,,0,0,12338
28/01/2026,UTA,GSW,0.2715,240,-298,FALSE,,,,0,,0,,,0,0,12338
28/01/2026,TOR,NYK,0.6453,-122,102,FALSE,,,,0,,0,,,0,0,12338
28/01/2026,IND,CHI,0.2495,105,-125,FALSE,,,,0,,1,,,0,0,12338
