game_date,home_team,away_team,model_prob_home,moneyline_home,moneyline_away,has_edge,bet_side,bet_edge_pct,bet_odds,kelly_frac,expected_value,home_won,result_correct,pnl_per_unit
2019-10-22,LAC,LAL,0.7155,-2500.0,1150.0,False,,,,0.0,,1,,
2019-10-22,TOR,NOP,0.8409,-5000.0,1500.0,False,,,,0.0,,1,,
2019-10-23,MIA,MEM,0.7068,-1250.0,600.0,False,,,,0.0,,1,,
2019-10-23,POR,DEN,0.5578,375.0,-530.0,False,,,,0.0,,0,,
2019-10-23,SAS,NYK,0.848,-200.0,150.0,False,,,,0.0,,1,,
2019-10-23,BKN,MIN,0.5506,215.0,-295.0,True,BKN,25.24,215.0,5.0,0.7345,0,0.0,-1.0
2019-10-23,PHX,SAC,0.4241,-910.0,500.0,False,,,,0.0,,1,,
2019-10-23,IND,DET,0.5121,115.0,-150.0,False,,,,0.0,,0,,
2019-10-23,ORL,CLE,0.9077,-670.0,420.0,False,,,,0.0,,1,,
2019-10-23,CHA,CHI,0.6935,-175.0,132.0,False,,,,0.0,,1,,
2019-10-23,PHI,BOS,0.494,-1115.0,650.0,False,,,,0.0,,1,,
2019-10-23,UTA,OKC,0.746,-625.0,390.0,False,,,,0.0,,1,,
2019-10-23,DAL,WAS,0.5377,-3335.0,1000.0,False,,,,0.0,,1,,
2019-10-24,DET,ATL,0.5017,400.0,-625.0,False,,,,0.0,,0,,
2019-10-24,HOU,MIL,0.5343,-141.0,112.0,False,,,,0.0,,0,,
2019-10-24,GSW,LAC,0.6434,2200.0,-10000.0,False,,,,0.0,,0,,
2019-10-25,NOP,DAL,0.3862,165.0,-215.0,False,,,,0.0,,0,,
2019-10-25,DEN,PHX,0.7967,-500.0,330.0,False,,,,0.0,,1,,
2019-10-25,OKC,WAS,0.5838,525.0,-910.0,False,,,,0.0,,0,,
2019-10-25,BKN,NYK,0.8087,330.0,-500.0,False,,,,0.0,,1,,
2019-10-25,SAC,POR,0.3458,525.0,-910.0,False,,,,0.0,,0,,
2019-10-25,MEM,CHI,0.5107,-205.0,155.0,False,,,,0.0,,0,,
2019-10-25,LAL,UTA,0.4042,-835.0,540.0,False,,,,0.0,,1,,
2019-10-25,BOS,TOR,0.4791,-220.0,165.0,True,TOR,16.65,165.0,5.0,0.3804,1,0.0,-1.0
2019-10-25,CHA,MIN,0.5197,1050.0,-5000.0,False,,,,0.0,,0,,
2019-10-26,DET,PHI,0.4313,335.0,-500.0,True,DET,21.51,335.0,5.0,0.876,0,0.0,-1.0
2019-10-26,CHI,TOR,0.2796,1000.0,-3335.0,False,,,,0.0,,0,,
2019-10-26,ATL,ORL,0.4565,110.0,-143.0,False,,,,0.0,,1,,
2019-10-26,MIL,MIA,0.7277,300.0,-420.0,False,,,,0.0,,0,,
2019-10-26,SAS,WAS,0.7835,-500.0,330.0,False,,,,0.0,,1,,
2019-10-26,PHX,LAC,0.3957,-910.0,525.0,False,,,,0.0,,1,,
2019-10-26,HOU,NOP,0.8488,-10000.0,1300.0,False,,,,0.0,,1,,
2019-10-26,NYK,BOS,0.218,1050.0,-5000.0,False,,,,0.0,,0,,
2019-10-26,CLE,IND,0.3827,-1667.0,750.0,False,,,,0.0,,1,,
2019-10-26,UTA,SAC,0.9144,-10000.0,1300.0,False,,,,0.0,,1,,
2019-10-27,LAL,CHA,0.5289,-5000.0,1600.0,False,,,,0.0,,1,,
2019-10-27,OKC,GSW,0.4657,-2000.0,1000.0,False,,,,0.0,,1,,
2019-10-27,MIN,MIA,0.5446,104.0,-134.0,False,,,,0.0,,1,,
2019-10-27,MEM,BKN,0.4812,185.0,-250.0,True,MEM,15.18,185.0,5.0,0.3715,1,1.0,1.85
2019-10-27,DAL,POR,0.4715,-139.0,107.0,False,,,,0.0,,0,,
2019-10-28,HOU,OKC,0.7529,-1667.0,750.0,False,,,,0.0,,1,,
2019-10-28,MIL,CLE,0.9439,-10000.0,1300.0,False,,,,0.0,,1,,
2019-10-28,TOR,ORL,0.7133,110.0,-143.0,False,,,,0.0,,1,,
2019-10-28,NOP,GSW,0.3349,1050.0,-2000.0,False,,,,0.0,,0,,
2019-10-28,PHX,UTA,0.2684,310.0,-455.0,False,,,,0.0,,0,,
2019-10-28,SAC,DEN,0.3545,700.0,-1667.0,False,,,,0.0,,0,,
2019-10-28,ATL,PHI,0.4773,-230.0,170.0,True,PHI,17.57,170.0,5.0,0.4113,0,1.0,1.7
2019-10-28,LAC,CHA,0.7927,-5000.0,1050.0,False,,,,0.0,,1,,
2019-10-28,SAS,POR,0.5901,-2500.0,850.0,False,,,,0.0,,1,,
2019-10-28,DET,IND,0.5422,-136.0,105.0,False,,,,0.0,,1,,
2019-10-28,NYK,CHI,0.4723,-180.0,138.0,False,,,,0.0,,1,,
2019-10-29,MIA,ATL,0.7296,-10000.0,1300.0,False,,,,0.0,,1,,
2019-10-29,LAL,MEM,0.58,-2000.0,1000.0,False,,,,0.0,,1,,
2019-10-29,DEN,DAL,0.5677,525.0,-910.0,False,,,,0.0,,0,,
2019-10-30,PHI,MIN,0.7532,-1430.0,650.0,False,,,,0.0,,1,,
2019-10-30,OKC,POR,0.4349,800.0,-2000.0,False,,,,0.0,,0,,
2019-10-30,UTA,LAC,0.689,-3335.0,1000.0,False,,,,0.0,,1,,
2019-10-30,TOR,DET,0.8388,-10000.0,1200.0,False,,,,0.0,,1,,
2019-10-30,WAS,HOU,0.2985,-530.0,350.0,False,,,,0.0,,0,,
2019-10-30,SAC,CHA,0.4775,1000.0,-3335.0,False,,,,0.0,,0,,
2019-10-30,CLE,CHI,0.4875,-3335.0,950.0,False,,,,0.0,,1,,
2019-10-30,BOS,MIL,0.4675,-1667.0,750.0,False,,,,0.0,,1,,
2019-10-30,BKN,IND,0.5695,1000.0,-3335.0,False,,,,0.0,,0,,
2019-10-30,ORL,NYK,0.8528,-1115.0,575.0,False,,,,0.0,,1,,
2019-10-30,GSW,PHX,0.623,1150.0,-5000.0,False,,,,0.0,,0,,
2019-10-31,NOP,DEN,0.3843,-1667.0,950.0,False,,,,0.0,,1,,
2019-10-31,ATL,MIA,0.4884,1050.0,-2000.0,False,,,,0.0,,0,,
2019-10-31,LAC,SAS,0.541,-770.0,475.0,True,SAS,29.48,475.0,5.0,1.6395,1,0.0,-1.0
2019-11-01,BKN,HOU,0.443,-910.0,600.0,False,,,,0.0,,1,,
2019-11-01,CHI,DET,0.3997,-245.0,185.0,True,DET,26.96,185.0,5.0,0.711,1,0.0,-1.0
2019-11-01,ORL,MIL,0.4474,800.0,-1430.0,False,,,,0.0,,0,,
2019-11-01,DAL,LAL,0.5232,700.0,-1115.0,False,,,,0.0,,0,,
2019-11-01,BOS,NYK,0.8877,-1667.0,750.0,False,,,,0.0,,1,,
2019-11-01,IND,CLE,0.7722,-3335.0,950.0,False,,,,0.0,,1,,
2019-11-01,SAC,UTA,0.4197,-385.0,270.0,False,,,,0.0,,1,,
2019-11-01,GSW,SAS,0.6188,1200.0,-10000.0,False,,,,0.0,,0,,
2019-11-02,OKC,NOP,0.7177,-5000.0,1100.0,False,,,,0.0,,1,,
2019-11-02,GSW,CHA,0.5573,335.0,-500.0,False,,,,0.0,,0,,
2019-11-02,POR,PHI,0.5518,-590.0,380.0,True,PHI,25.23,380.0,5.0,1.1513,0,1.0,3.8
2019-11-02,ORL,DEN,0.5353,800.0,-1430.0,False,,,,0.0,,0,,
2019-11-02,DET,BKN,0.6193,-435.0,300.0,False,,,,0.0,,1,,
2019-11-02,MEM,PHX,0.4926,750.0,-1667.0,False,,,,0.0,,0,,
2019-11-02,MIL,TOR,0.5633,-625.0,430.0,True,TOR,25.71,430.0,5.0,1.3145,1,0.0,-1.0
2019-11-02,WAS,MIN,0.4942,1100.0,-5000.0,False,,,,0.0,,0,,
2019-11-03,NYK,SAC,0.339,1150.0,-5000.0,False,,,,0.0,,0,,
2019-11-03,IND,CHI,0.7368,-10000.0,1200.0,False,,,,0.0,,1,,
2019-11-03,LAC,UTA,0.6097,-5000.0,1800.0,False,,,,0.0,,1,,
2019-11-03,MIA,HOU,0.509,-2500.0,900.0,False,,,,0.0,,1,,
2019-11-03,SAS,LAL,0.6214,650.0,-1250.0,False,,,,0.0,,0,,
2019-11-03,CLE,DAL,0.3041,1050.0,-5000.0,False,,,,0.0,,0,,
2019-11-04,WAS,DET,0.5086,-2500.0,900.0,False,,,,0.0,,1,,
